LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,Value
438,Liechtenstein,LI,LIE,22,1971,4,Median,3,Both sexes,"61,2836"
438,Liechtenstein,LI,LIE,23,1972,4,Median,3,Both sexes,"68,086"
438,Liechtenstein,LI,LIE,24,1973,4,Median,3,Both sexes,"64,2455"
438,Liechtenstein,LI,LIE,25,1974,4,Median,3,Both sexes,"70,0451"
438,Liechtenstein,LI,LIE,26,1975,4,Median,3,Both sexes,"66,1938"
438,Liechtenstein,LI,LIE,27,1976,4,Median,3,Both sexes,"66,9781"
438,Liechtenstein,LI,LIE,28,1977,4,Median,3,Both sexes,"71,5679"
438,Liechtenstein,LI,LIE,29,1978,4,Median,3,Both sexes,"70,3084"
438,Liechtenstein,LI,LIE,30,1979,4,Median,3,Both sexes,"70,0043"
438,Liechtenstein,LI,LIE,31,1980,4,Median,3,Both sexes,"66,2809"
438,Liechtenstein,LI,LIE,32,1981,4,Median,3,Both sexes,"67,3929"
438,Liechtenstein,LI,LIE,33,1982,4,Median,3,Both sexes,"69,5097"
438,Liechtenstein,LI,LIE,34,1983,4,Median,3,Both sexes,"71,4038"
438,Liechtenstein,LI,LIE,35,1984,4,Median,3,Both sexes,"68,8175"
438,Liechtenstein,LI,LIE,36,1985,4,Median,3,Both sexes,"69,5212"
438,Liechtenstein,LI,LIE,37,1986,4,Median,3,Both sexes,"73,4062"
438,Liechtenstein,LI,LIE,38,1987,4,Median,3,Both sexes,"70,2375"
438,Liechtenstein,LI,LIE,39,1988,4,Median,3,Both sexes,"74,3239"
438,Liechtenstein,LI,LIE,40,1989,4,Median,3,Both sexes,"74,5483"
438,Liechtenstein,LI,LIE,41,1990,4,Median,3,Both sexes,"75,8628"
438,Liechtenstein,LI,LIE,42,1991,4,Median,3,Both sexes,"76,5068"
438,Liechtenstein,LI,LIE,43,1992,4,Median,3,Both sexes,"77,2209"
438,Liechtenstein,LI,LIE,44,1993,4,Median,3,Both sexes,"76,6858"
438,Liechtenstein,LI,LIE,45,1994,4,Median,3,Both sexes,"78,6279"
438,Liechtenstein,LI,LIE,46,1995,4,Median,3,Both sexes,"77,5759"
438,Liechtenstein,LI,LIE,47,1996,4,Median,3,Both sexes,"76,8357"
438,Liechtenstein,LI,LIE,48,1997,4,Median,3,Both sexes,"76,0915"
438,Liechtenstein,LI,LIE,49,1998,4,Median,3,Both sexes,"77,8321"
438,Liechtenstein,LI,LIE,50,1999,4,Median,3,Both sexes,"79,2801"
438,Liechtenstein,LI,LIE,51,2000,4,Median,3,Both sexes,"76,9804"
438,Liechtenstein,LI,LIE,52,2001,4,Median,3,Both sexes,"79,4788"
438,Liechtenstein,LI,LIE,53,2002,4,Median,3,Both sexes,"79,8533"
438,Liechtenstein,LI,LIE,54,2003,4,Median,3,Both sexes,"80,1791"
438,Liechtenstein,LI,LIE,55,2004,4,Median,3,Both sexes,82
438,Liechtenstein,LI,LIE,56,2005,4,Median,3,Both sexes,"80,8225"
438,Liechtenstein,LI,LIE,57,2006,4,Median,3,Both sexes,"81,16"
438,Liechtenstein,LI,LIE,58,2007,4,Median,3,Both sexes,"81,5032"
438,Liechtenstein,LI,LIE,59,2008,4,Median,3,Both sexes,"82,8849"
438,Liechtenstein,LI,LIE,60,2009,4,Median,3,Both sexes,"81,6802"
438,Liechtenstein,LI,LIE,61,2010,4,Median,3,Both sexes,"81,9987"
438,Liechtenstein,LI,LIE,62,2011,4,Median,3,Both sexes,"81,9326"
438,Liechtenstein,LI,LIE,63,2012,4,Median,3,Both sexes,"82,4981"
438,Liechtenstein,LI,LIE,64,2013,4,Median,3,Both sexes,"82,425"
438,Liechtenstein,LI,LIE,65,2014,4,Median,3,Both sexes,"82,2187"
438,Liechtenstein,LI,LIE,66,2015,4,Median,3,Both sexes,"82,8061"
438,Liechtenstein,LI,LIE,67,2016,4,Median,3,Both sexes,"82,3932"
438,Liechtenstein,LI,LIE,68,2017,4,Median,3,Both sexes,"83,8916"
438,Liechtenstein,LI,LIE,69,2018,4,Median,3,Both sexes,"83,1462"
438,Liechtenstein,LI,LIE,70,2019,4,Median,3,Both sexes,"84,3094"
438,Liechtenstein,LI,LIE,71,2020,4,Median,3,Both sexes,"82,797"
438,Liechtenstein,LI,LIE,72,2021,4,Median,3,Both sexes,"83,2575"
438,Liechtenstein,LI,LIE,73,2022,4,Median,3,Both sexes,"84,6563"
438,Liechtenstein,LI,LIE,74,2023,4,Median,3,Both sexes,"84,7743"
440,Lithuania,LT,LTU,1,1950,4,Median,3,Both sexes,"66,1172"
440,Lithuania,LT,LTU,2,1951,4,Median,3,Both sexes,"66,1119"
440,Lithuania,LT,LTU,3,1952,4,Median,3,Both sexes,"66,1858"
440,Lithuania,LT,LTU,4,1953,4,Median,3,Both sexes,"66,2106"
440,Lithuania,LT,LTU,5,1954,4,Median,3,Both sexes,"66,1965"
440,Lithuania,LT,LTU,6,1955,4,Median,3,Both sexes,"66,2242"
440,Lithuania,LT,LTU,7,1956,4,Median,3,Both sexes,"66,4401"
440,Lithuania,LT,LTU,8,1957,4,Median,3,Both sexes,"67,5811"
440,Lithuania,LT,LTU,9,1958,4,Median,3,Both sexes,"68,5773"
440,Lithuania,LT,LTU,10,1959,4,Median,3,Both sexes,"69,5737"
440,Lithuania,LT,LTU,11,1960,4,Median,3,Both sexes,"70,8352"
440,Lithuania,LT,LTU,12,1961,4,Median,3,Both sexes,"70,7434"
440,Lithuania,LT,LTU,13,1962,4,Median,3,Both sexes,"69,4737"
440,Lithuania,LT,LTU,14,1963,4,Median,3,Both sexes,"70,8556"
440,Lithuania,LT,LTU,15,1964,4,Median,3,Both sexes,"72,0761"
440,Lithuania,LT,LTU,16,1965,4,Median,3,Both sexes,"71,4392"
440,Lithuania,LT,LTU,17,1966,4,Median,3,Both sexes,"71,6291"
440,Lithuania,LT,LTU,18,1967,4,Median,3,Both sexes,"71,6141"
440,Lithuania,LT,LTU,19,1968,4,Median,3,Both sexes,"71,2966"
440,Lithuania,LT,LTU,20,1969,4,Median,3,Both sexes,"70,8505"
440,Lithuania,LT,LTU,21,1970,4,Median,3,Both sexes,"70,6731"
440,Lithuania,LT,LTU,22,1971,4,Median,3,Both sexes,"71,668"
440,Lithuania,LT,LTU,23,1972,4,Median,3,Both sexes,"70,9109"
440,Lithuania,LT,LTU,24,1973,4,Median,3,Both sexes,"71,303"
440,Lithuania,LT,LTU,25,1974,4,Median,3,Both sexes,"71,3657"
440,Lithuania,LT,LTU,26,1975,4,Median,3,Both sexes,"70,8936"
440,Lithuania,LT,LTU,27,1976,4,Median,3,Both sexes,"70,97"
440,Lithuania,LT,LTU,28,1977,4,Median,3,Both sexes,"70,8846"
440,Lithuania,LT,LTU,29,1978,4,Median,3,Both sexes,"70,6238"
440,Lithuania,LT,LTU,30,1979,4,Median,3,Both sexes,"70,5396"
440,Lithuania,LT,LTU,31,1980,4,Median,3,Both sexes,"70,4032"
440,Lithuania,LT,LTU,32,1981,4,Median,3,Both sexes,"70,6714"
440,Lithuania,LT,LTU,33,1982,4,Median,3,Both sexes,"71,1649"
440,Lithuania,LT,LTU,34,1983,4,Median,3,Both sexes,"70,9012"
440,Lithuania,LT,LTU,35,1984,4,Median,3,Both sexes,"70,3391"
440,Lithuania,LT,LTU,36,1985,4,Median,3,Both sexes,"70,3228"
440,Lithuania,LT,LTU,37,1986,4,Median,3,Both sexes,"71,8761"
440,Lithuania,LT,LTU,38,1987,4,Median,3,Both sexes,"71,5713"
440,Lithuania,LT,LTU,39,1988,4,Median,3,Both sexes,"71,4654"
440,Lithuania,LT,LTU,40,1989,4,Median,3,Both sexes,"71,43"
440,Lithuania,LT,LTU,41,1990,4,Median,3,Both sexes,"71,0085"
440,Lithuania,LT,LTU,42,1991,4,Median,3,Both sexes,"70,5662"
440,Lithuania,LT,LTU,43,1992,4,Median,3,Both sexes,"70,4432"
440,Lithuania,LT,LTU,44,1993,4,Median,3,Both sexes,"68,9906"
440,Lithuania,LT,LTU,45,1994,4,Median,3,Both sexes,"68,9107"
440,Lithuania,LT,LTU,46,1995,4,Median,3,Both sexes,"69,3271"
440,Lithuania,LT,LTU,47,1996,4,Median,3,Both sexes,"70,2314"
440,Lithuania,LT,LTU,48,1997,4,Median,3,Both sexes,"70,9131"
440,Lithuania,LT,LTU,49,1998,4,Median,3,Both sexes,"71,1886"
440,Lithuania,LT,LTU,50,1999,4,Median,3,Both sexes,"71,5625"
440,Lithuania,LT,LTU,51,2000,4,Median,3,Both sexes,"72,0888"
440,Lithuania,LT,LTU,52,2001,4,Median,3,Both sexes,"71,7902"
440,Lithuania,LT,LTU,53,2002,4,Median,3,Both sexes,"71,8008"
440,Lithuania,LT,LTU,54,2003,4,Median,3,Both sexes,"72,1439"
440,Lithuania,LT,LTU,55,2004,4,Median,3,Both sexes,"72,228"
440,Lithuania,LT,LTU,56,2005,4,Median,3,Both sexes,"71,7418"
440,Lithuania,LT,LTU,57,2006,4,Median,3,Both sexes,"71,5768"
440,Lithuania,LT,LTU,58,2007,4,Median,3,Both sexes,"71,5366"
440,Lithuania,LT,LTU,59,2008,4,Median,3,Both sexes,"72,417"
440,Lithuania,LT,LTU,60,2009,4,Median,3,Both sexes,"73,1775"
440,Lithuania,LT,LTU,61,2010,4,Median,3,Both sexes,"73,4236"
440,Lithuania,LT,LTU,62,2011,4,Median,3,Both sexes,"73,9256"
440,Lithuania,LT,LTU,63,2012,4,Median,3,Both sexes,"74,2029"
440,Lithuania,LT,LTU,64,2013,4,Median,3,Both sexes,"74,3116"
440,Lithuania,LT,LTU,65,2014,4,Median,3,Both sexes,"74,8426"
440,Lithuania,LT,LTU,66,2015,4,Median,3,Both sexes,"74,6103"
440,Lithuania,LT,LTU,67,2016,4,Median,3,Both sexes,"74,8816"
440,Lithuania,LT,LTU,68,2017,4,Median,3,Both sexes,"75,4399"
440,Lithuania,LT,LTU,69,2018,4,Median,3,Both sexes,"75,6767"
440,Lithuania,LT,LTU,70,2019,4,Median,3,Both sexes,"76,2119"
440,Lithuania,LT,LTU,71,2020,4,Median,3,Both sexes,"75,0676"
440,Lithuania,LT,LTU,72,2021,4,Median,3,Both sexes,"73,7201"
440,Lithuania,LT,LTU,73,2022,4,Median,3,Both sexes,"74,2933"
440,Lithuania,LT,LTU,74,2023,4,Median,3,Both sexes,"76,8541"
442,Luxembourg,LU,LUX,1,1950,4,Median,3,Both sexes,"66,3693"
442,Luxembourg,LU,LUX,2,1951,4,Median,3,Both sexes,"66,6291"
442,Luxembourg,LU,LUX,3,1952,4,Median,3,Both sexes,"67,1662"
442,Luxembourg,LU,LUX,4,1953,4,Median,3,Both sexes,"65,2846"
442,Luxembourg,LU,LUX,5,1954,4,Median,3,Both sexes,"67,6351"
442,Luxembourg,LU,LUX,6,1955,4,Median,3,Both sexes,"67,3691"
442,Luxembourg,LU,LUX,7,1956,4,Median,3,Both sexes,"67,0556"
442,Luxembourg,LU,LUX,8,1957,4,Median,3,Both sexes,"66,9674"
442,Luxembourg,LU,LUX,9,1958,4,Median,3,Both sexes,"68,4406"
442,Luxembourg,LU,LUX,10,1959,4,Median,3,Both sexes,"68,5413"
442,Luxembourg,LU,LUX,11,1960,4,Median,3,Both sexes,"68,5841"
442,Luxembourg,LU,LUX,12,1961,4,Median,3,Both sexes,"69,2654"
442,Luxembourg,LU,LUX,13,1962,4,Median,3,Both sexes,"68,0642"
442,Luxembourg,LU,LUX,14,1963,4,Median,3,Both sexes,"68,7186"
442,Luxembourg,LU,LUX,15,1964,4,Median,3,Both sexes,"69,3415"
442,Luxembourg,LU,LUX,16,1965,4,Median,3,Both sexes,"68,9877"
442,Luxembourg,LU,LUX,17,1966,4,Median,3,Both sexes,"69,1508"
442,Luxembourg,LU,LUX,18,1967,4,Median,3,Both sexes,"69,2026"
442,Luxembourg,LU,LUX,19,1968,4,Median,3,Both sexes,"69,6775"
442,Luxembourg,LU,LUX,20,1969,4,Median,3,Both sexes,"69,4674"
442,Luxembourg,LU,LUX,21,1970,4,Median,3,Both sexes,"69,5799"
442,Luxembourg,LU,LUX,22,1971,4,Median,3,Both sexes,"69,181"
442,Luxembourg,LU,LUX,23,1972,4,Median,3,Both sexes,"70,3315"
442,Luxembourg,LU,LUX,24,1973,4,Median,3,Both sexes,"70,2014"
442,Luxembourg,LU,LUX,25,1974,4,Median,3,Both sexes,"70,1712"
442,Luxembourg,LU,LUX,26,1975,4,Median,3,Both sexes,"70,3241"
442,Luxembourg,LU,LUX,27,1976,4,Median,3,Both sexes,"69,9821"
442,Luxembourg,LU,LUX,28,1977,4,Median,3,Both sexes,"71,4763"
442,Luxembourg,LU,LUX,29,1978,4,Median,3,Both sexes,"71,529"
442,Luxembourg,LU,LUX,30,1979,4,Median,3,Both sexes,"72,3936"
442,Luxembourg,LU,LUX,31,1980,4,Median,3,Both sexes,"72,3091"
442,Luxembourg,LU,LUX,32,1981,4,Median,3,Both sexes,"72,4625"
442,Luxembourg,LU,LUX,33,1982,4,Median,3,Both sexes,"72,739"
442,Luxembourg,LU,LUX,34,1983,4,Median,3,Both sexes,"72,8871"
442,Luxembourg,LU,LUX,35,1984,4,Median,3,Both sexes,"73,1696"
442,Luxembourg,LU,LUX,36,1985,4,Median,3,Both sexes,"73,6525"
442,Luxembourg,LU,LUX,37,1986,4,Median,3,Both sexes,"74,1088"
442,Luxembourg,LU,LUX,38,1987,4,Median,3,Both sexes,"74,2158"
442,Luxembourg,LU,LUX,39,1988,4,Median,3,Both sexes,"74,9096"
442,Luxembourg,LU,LUX,40,1989,4,Median,3,Both sexes,"74,7136"
442,Luxembourg,LU,LUX,41,1990,4,Median,3,Both sexes,"75,6045"
442,Luxembourg,LU,LUX,42,1991,4,Median,3,Both sexes,"75,8332"
442,Luxembourg,LU,LUX,43,1992,4,Median,3,Both sexes,"75,3879"
442,Luxembourg,LU,LUX,44,1993,4,Median,3,Both sexes,"75,9415"
442,Luxembourg,LU,LUX,45,1994,4,Median,3,Both sexes,"76,4662"
442,Luxembourg,LU,LUX,46,1995,4,Median,3,Both sexes,"76,7049"
442,Luxembourg,LU,LUX,47,1996,4,Median,3,Both sexes,"76,597"
442,Luxembourg,LU,LUX,48,1997,4,Median,3,Both sexes,"76,8887"
442,Luxembourg,LU,LUX,49,1998,4,Median,3,Both sexes,"77,0021"
442,Luxembourg,LU,LUX,50,1999,4,Median,3,Both sexes,"77,621"
442,Luxembourg,LU,LUX,51,2000,4,Median,3,Both sexes,"77,8112"
442,Luxembourg,LU,LUX,52,2001,4,Median,3,Both sexes,"78,1614"
442,Luxembourg,LU,LUX,53,2002,4,Median,3,Both sexes,"78,3607"
442,Luxembourg,LU,LUX,54,2003,4,Median,3,Both sexes,"77,7679"
442,Luxembourg,LU,LUX,55,2004,4,Median,3,Both sexes,"79,2197"
442,Luxembourg,LU,LUX,56,2005,4,Median,3,Both sexes,"79,4015"
442,Luxembourg,LU,LUX,57,2006,4,Median,3,Both sexes,"79,4147"
442,Luxembourg,LU,LUX,58,2007,4,Median,3,Both sexes,"79,4774"
442,Luxembourg,LU,LUX,59,2008,4,Median,3,Both sexes,"80,4718"
442,Luxembourg,LU,LUX,60,2009,4,Median,3,Both sexes,"80,6129"
442,Luxembourg,LU,LUX,61,2010,4,Median,3,Both sexes,"80,5731"
442,Luxembourg,LU,LUX,62,2011,4,Median,3,Both sexes,"80,7663"
442,Luxembourg,LU,LUX,63,2012,4,Median,3,Both sexes,"80,9818"
442,Luxembourg,LU,LUX,64,2013,4,Median,3,Both sexes,"81,3663"
442,Luxembourg,LU,LUX,65,2014,4,Median,3,Both sexes,"81,7343"
442,Luxembourg,LU,LUX,66,2015,4,Median,3,Both sexes,"81,8384"
442,Luxembourg,LU,LUX,67,2016,4,Median,3,Both sexes,"82,0535"
442,Luxembourg,LU,LUX,68,2017,4,Median,3,Both sexes,"81,734"
442,Luxembourg,LU,LUX,69,2018,4,Median,3,Both sexes,"81,8035"
442,Luxembourg,LU,LUX,70,2019,4,Median,3,Both sexes,"82,1434"
442,Luxembourg,LU,LUX,71,2020,4,Median,3,Both sexes,"81,4335"
442,Luxembourg,LU,LUX,72,2021,4,Median,3,Both sexes,"82,6287"
442,Luxembourg,LU,LUX,73,2022,4,Median,3,Both sexes,"82,591"
442,Luxembourg,LU,LUX,74,2023,4,Median,3,Both sexes,"82,7448"
470,Malta,MT,MLT,1,1950,4,Median,3,Both sexes,"61,5844"
470,Malta,MT,MLT,2,1951,4,Median,3,Both sexes,"62,4294"
470,Malta,MT,MLT,3,1952,4,Median,3,Both sexes,"63,7177"
470,Malta,MT,MLT,4,1953,4,Median,3,Both sexes,"64,7673"
470,Malta,MT,MLT,5,1954,4,Median,3,Both sexes,"63,6586"
470,Malta,MT,MLT,6,1955,4,Median,3,Both sexes,"66,0435"
470,Malta,MT,MLT,7,1956,4,Median,3,Both sexes,"65,4295"
470,Malta,MT,MLT,8,1957,4,Median,3,Both sexes,"65,1691"
470,Malta,MT,MLT,9,1958,4,Median,3,Both sexes,"67,7159"
470,Malta,MT,MLT,10,1959,4,Median,3,Both sexes,"67,1133"
470,Malta,MT,MLT,11,1960,4,Median,3,Both sexes,"68,2882"
470,Malta,MT,MLT,12,1961,4,Median,3,Both sexes,"68,0645"
470,Malta,MT,MLT,13,1962,4,Median,3,Both sexes,"68,4538"
470,Malta,MT,MLT,14,1963,4,Median,3,Both sexes,"67,936"
470,Malta,MT,MLT,15,1964,4,Median,3,Both sexes,"68,8687"
470,Malta,MT,MLT,16,1965,4,Median,3,Both sexes,"68,4663"
470,Malta,MT,MLT,17,1966,4,Median,3,Both sexes,"68,708"
470,Malta,MT,MLT,18,1967,4,Median,3,Both sexes,"69,0789"
470,Malta,MT,MLT,19,1968,4,Median,3,Both sexes,"69,7327"
470,Malta,MT,MLT,20,1969,4,Median,3,Both sexes,"68,8734"
470,Malta,MT,MLT,21,1970,4,Median,3,Both sexes,"69,1233"
470,Malta,MT,MLT,22,1971,4,Median,3,Both sexes,"69,302"
470,Malta,MT,MLT,23,1972,4,Median,3,Both sexes,"70,8097"
470,Malta,MT,MLT,24,1973,4,Median,3,Both sexes,"70,5517"
470,Malta,MT,MLT,25,1974,4,Median,3,Both sexes,"71,6026"
470,Malta,MT,MLT,26,1975,4,Median,3,Both sexes,"71,6189"
470,Malta,MT,MLT,27,1976,4,Median,3,Both sexes,"71,528"
470,Malta,MT,MLT,28,1977,4,Median,3,Both sexes,"71,7761"
470,Malta,MT,MLT,29,1978,4,Median,3,Both sexes,"71,8727"
470,Malta,MT,MLT,30,1979,4,Median,3,Both sexes,"71,9769"
470,Malta,MT,MLT,31,1980,4,Median,3,Both sexes,"72,1168"
470,Malta,MT,MLT,32,1981,4,Median,3,Both sexes,"72,6153"
470,Malta,MT,MLT,33,1982,4,Median,3,Both sexes,"70,8979"
470,Malta,MT,MLT,34,1983,4,Median,3,Both sexes,"72,5892"
470,Malta,MT,MLT,35,1984,4,Median,3,Both sexes,"72,965"
470,Malta,MT,MLT,36,1985,4,Median,3,Both sexes,"73,1166"
470,Malta,MT,MLT,37,1986,4,Median,3,Both sexes,"73,7168"
470,Malta,MT,MLT,38,1987,4,Median,3,Both sexes,"74,6093"
470,Malta,MT,MLT,39,1988,4,Median,3,Both sexes,"74,8164"
470,Malta,MT,MLT,40,1989,4,Median,3,Both sexes,"75,4157"
470,Malta,MT,MLT,41,1990,4,Median,3,Both sexes,"75,9846"
470,Malta,MT,MLT,42,1991,4,Median,3,Both sexes,"75,4583"
470,Malta,MT,MLT,43,1992,4,Median,3,Both sexes,"75,3819"
470,Malta,MT,MLT,44,1993,4,Median,3,Both sexes,"76,6963"
470,Malta,MT,MLT,45,1994,4,Median,3,Both sexes,"76,6209"
470,Malta,MT,MLT,46,1995,4,Median,3,Both sexes,"77,0909"
470,Malta,MT,MLT,47,1996,4,Median,3,Both sexes,"76,1885"
470,Malta,MT,MLT,48,1997,4,Median,3,Both sexes,"77,3231"
470,Malta,MT,MLT,49,1998,4,Median,3,Both sexes,"77,7172"
470,Malta,MT,MLT,50,1999,4,Median,3,Both sexes,"77,8655"
470,Malta,MT,MLT,51,2000,4,Median,3,Both sexes,"77,58"
470,Malta,MT,MLT,52,2001,4,Median,3,Both sexes,"79,015"
470,Malta,MT,MLT,53,2002,4,Median,3,Both sexes,"78,4667"
470,Malta,MT,MLT,54,2003,4,Median,3,Both sexes,"78,7634"
470,Malta,MT,MLT,55,2004,4,Median,3,Both sexes,"79,1944"
470,Malta,MT,MLT,56,2005,4,Median,3,Both sexes,"79,6465"
470,Malta,MT,MLT,57,2006,4,Median,3,Both sexes,"79,7788"
470,Malta,MT,MLT,58,2007,4,Median,3,Both sexes,"80,0877"
470,Malta,MT,MLT,59,2008,4,Median,3,Both sexes,"80,0945"
470,Malta,MT,MLT,60,2009,4,Median,3,Both sexes,"80,676"
470,Malta,MT,MLT,61,2010,4,Median,3,Both sexes,"81,8134"
470,Malta,MT,MLT,62,2011,4,Median,3,Both sexes,"81,1465"
470,Malta,MT,MLT,63,2012,4,Median,3,Both sexes,"81,3905"
470,Malta,MT,MLT,64,2013,4,Median,3,Both sexes,"82,0149"
470,Malta,MT,MLT,65,2014,4,Median,3,Both sexes,"82,7362"
470,Malta,MT,MLT,66,2015,4,Median,3,Both sexes,"82,9621"
470,Malta,MT,MLT,67,2016,4,Median,3,Both sexes,"83,1107"
470,Malta,MT,MLT,68,2017,4,Median,3,Both sexes,"83,5867"
470,Malta,MT,MLT,69,2018,4,Median,3,Both sexes,"83,3448"
470,Malta,MT,MLT,70,2019,4,Median,3,Both sexes,"83,2065"
470,Malta,MT,MLT,71,2020,4,Median,3,Both sexes,"83,3545"
470,Malta,MT,MLT,72,2021,4,Median,3,Both sexes,"83,7769"
470,Malta,MT,MLT,73,2022,4,Median,3,Both sexes,"83,704"
470,Malta,MT,MLT,74,2023,4,Median,3,Both sexes,"83,8469"
492,Monaco,MC,MCO,1,1950,4,Median,3,Both sexes,"66,4679"
492,Monaco,MC,MCO,2,1951,4,Median,3,Both sexes,"66,6067"
492,Monaco,MC,MCO,3,1952,4,Median,3,Both sexes,"67,1183"
492,Monaco,MC,MCO,4,1953,4,Median,3,Both sexes,"69,7567"
492,Monaco,MC,MCO,5,1954,4,Median,3,Both sexes,"70,4533"
492,Monaco,MC,MCO,6,1955,4,Median,3,Both sexes,"70,9736"
492,Monaco,MC,MCO,7,1956,4,Median,3,Both sexes,"71,3322"
492,Monaco,MC,MCO,8,1957,4,Median,3,Both sexes,"71,5926"
492,Monaco,MC,MCO,9,1958,4,Median,3,Both sexes,"71,8382"
492,Monaco,MC,MCO,10,1959,4,Median,3,Both sexes,"72,1302"
492,Monaco,MC,MCO,11,1960,4,Median,3,Both sexes,"72,5374"
492,Monaco,MC,MCO,12,1961,4,Median,3,Both sexes,"72,9611"
492,Monaco,MC,MCO,13,1962,4,Median,3,Both sexes,"73,3013"
492,Monaco,MC,MCO,14,1963,4,Median,3,Both sexes,"73,4657"
492,Monaco,MC,MCO,15,1964,4,Median,3,Both sexes,"73,3544"
492,Monaco,MC,MCO,16,1965,4,Median,3,Both sexes,"73,097"
492,Monaco,MC,MCO,17,1966,4,Median,3,Both sexes,"72,972"
492,Monaco,MC,MCO,18,1967,4,Median,3,Both sexes,"73,0349"
492,Monaco,MC,MCO,19,1968,4,Median,3,Both sexes,"73,1231"
492,Monaco,MC,MCO,20,1969,4,Median,3,Both sexes,"73,2311"
492,Monaco,MC,MCO,21,1970,4,Median,3,Both sexes,"73,3328"
492,Monaco,MC,MCO,22,1971,4,Median,3,Both sexes,"73,4102"
492,Monaco,MC,MCO,23,1972,4,Median,3,Both sexes,"73,4692"
492,Monaco,MC,MCO,24,1973,4,Median,3,Both sexes,"73,5172"
492,Monaco,MC,MCO,25,1974,4,Median,3,Both sexes,"73,5624"
492,Monaco,MC,MCO,26,1975,4,Median,3,Both sexes,"73,6059"
492,Monaco,MC,MCO,27,1976,4,Median,3,Both sexes,"73,6583"
492,Monaco,MC,MCO,28,1977,4,Median,3,Both sexes,"73,7251"
492,Monaco,MC,MCO,29,1978,4,Median,3,Both sexes,"73,812"
492,Monaco,MC,MCO,30,1979,4,Median,3,Both sexes,"73,9249"
492,Monaco,MC,MCO,31,1980,4,Median,3,Both sexes,"74,0688"
492,Monaco,MC,MCO,32,1981,4,Median,3,Both sexes,"74,2492"
492,Monaco,MC,MCO,33,1982,4,Median,3,Both sexes,"75,3855"
492,Monaco,MC,MCO,34,1983,4,Median,3,Both sexes,"76,3306"
492,Monaco,MC,MCO,35,1984,4,Median,3,Both sexes,"75,9521"
492,Monaco,MC,MCO,36,1985,4,Median,3,Both sexes,"75,2106"
492,Monaco,MC,MCO,37,1986,4,Median,3,Both sexes,"74,7828"
492,Monaco,MC,MCO,38,1987,4,Median,3,Both sexes,"74,8501"
492,Monaco,MC,MCO,39,1988,4,Median,3,Both sexes,"75,0569"
492,Monaco,MC,MCO,40,1989,4,Median,3,Both sexes,"75,3855"
492,Monaco,MC,MCO,41,1990,4,Median,3,Both sexes,"75,8078"
492,Monaco,MC,MCO,42,1991,4,Median,3,Both sexes,"76,3011"
492,Monaco,MC,MCO,43,1992,4,Median,3,Both sexes,"76,8424"
492,Monaco,MC,MCO,44,1993,4,Median,3,Both sexes,"77,4391"
492,Monaco,MC,MCO,45,1994,4,Median,3,Both sexes,"78,1133"
492,Monaco,MC,MCO,46,1995,4,Median,3,Both sexes,"78,7799"
492,Monaco,MC,MCO,47,1996,4,Median,3,Both sexes,"79,4195"
492,Monaco,MC,MCO,48,1997,4,Median,3,Both sexes,"80,0605"
492,Monaco,MC,MCO,49,1998,4,Median,3,Both sexes,"80,5857"
492,Monaco,MC,MCO,50,1999,4,Median,3,Both sexes,"81,085"
492,Monaco,MC,MCO,51,2000,4,Median,3,Both sexes,"81,5659"
492,Monaco,MC,MCO,52,2001,4,Median,3,Both sexes,"82,0539"
492,Monaco,MC,MCO,53,2002,4,Median,3,Both sexes,"82,5074"
492,Monaco,MC,MCO,54,2003,4,Median,3,Both sexes,"83,2861"
492,Monaco,MC,MCO,55,2004,4,Median,3,Both sexes,"84,2292"
492,Monaco,MC,MCO,56,2005,4,Median,3,Both sexes,"84,8081"
492,Monaco,MC,MCO,57,2006,4,Median,3,Both sexes,"84,6351"
492,Monaco,MC,MCO,58,2007,4,Median,3,Both sexes,"83,9201"
492,Monaco,MC,MCO,59,2008,4,Median,3,Both sexes,"83,1918"
492,Monaco,MC,MCO,60,2009,4,Median,3,Both sexes,"84,2081"
492,Monaco,MC,MCO,61,2010,4,Median,3,Both sexes,"84,6304"
492,Monaco,MC,MCO,62,2011,4,Median,3,Both sexes,"85,6032"
492,Monaco,MC,MCO,63,2012,4,Median,3,Both sexes,"84,5293"
492,Monaco,MC,MCO,64,2013,4,Median,3,Both sexes,"84,8656"
492,Monaco,MC,MCO,65,2014,4,Median,3,Both sexes,"84,8804"
492,Monaco,MC,MCO,66,2015,4,Median,3,Both sexes,"85,2585"
492,Monaco,MC,MCO,67,2016,4,Median,3,Both sexes,"85,7228"
492,Monaco,MC,MCO,68,2017,4,Median,3,Both sexes,"85,6525"
492,Monaco,MC,MCO,69,2018,4,Median,3,Both sexes,"86,4643"
492,Monaco,MC,MCO,70,2019,4,Median,3,Both sexes,"86,5424"
492,Monaco,MC,MCO,71,2020,4,Median,3,Both sexes,"86,538"
492,Monaco,MC,MCO,72,2021,4,Median,3,Both sexes,"85,9463"
492,Monaco,MC,MCO,73,2022,4,Median,3,Both sexes,"86,8951"
492,Monaco,MC,MCO,74,2023,4,Median,3,Both sexes,"87,0143"
498,Republic of Moldova,MD,MDA,1,1950,4,Median,3,Both sexes,"56,1392"
